Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
145	GNPDA2	132789	2.1177	0.0287	glucosamine-6-phosphate deaminase 2
146	SMYD4	114826	2.1151	0.0011	SET and MYND domain containing 4
147	PTX3	5806	2.1119	0.0011	pentraxin 3, long
148	MAGEB1	4112	2.1105	0.0000	melanoma antigen family B, 1
149	ZNF528	84436	2.1102	0.0006	zinc finger protein 528
150	FBN2	2201	2.1099	0.0002	fibrillin 2
151	SNX25	83891	2.1069	0.0008	sorting nexin 25
152	PEA15	8682	2.1044	0.0145	phosphoprotein enriched in astrocytes 15
153	KANK2	25959	2.0995	0.0086	KN motif and ankyrin repeat domains 2
154	PABPC4L	132430	2.0982	0.0007	poly(A) binding protein, cytoplasmic 4-like
155	MPRIP	23164	2.0972	0.0018	myosin phosphatase Rho interacting protein
156	TNC	3371	2.0971	0.0047	tenascin C
157	ZSWIM6	57688	2.0960	0.0133	zinc finger, SWIM-type containing 6
158	ZIK1	284307	2.0958	0.0005	zinc finger protein interacting with K protein 1 homolog (mouse)
159	MSANTD3	91283	2.0952	0.0013	Myb/SANT-like DNA-binding domain containing 3
160	JAZF1	221895	2.0922	0.0035	JAZF zinc finger 1
161	BAK1	578	2.0900	0.0031	BCL2-antagonist/killer 1
162	SERPINB7	8710	2.0897	0.0018	serpin peptidase inhibitor, clade B (ovalbumin), member 7
163	CLIC4	25932	2.0892	0.0177	chloride intracellular channel 4
164	PID1	55022	2.0889	0.0007	phosphotyrosine interaction domain containing 1
165	MEX3B	84206	2.0884	0.0014	mex-3 homolog B (C. elegans)
166	RIT1	6016	2.0858	0.0100	Ras-like without CAAX 1
167	KLHL5	51088	2.0821	0.0162	kelch-like 5 (Drosophila)
168	ATP2B4	493	2.0818	0.0069	ATPase, Ca++ transporting, plasma membrane 4
169	FCRLB	127943	2.0809	0.0003	Fc receptor-like B
170	ADAM12	8038	2.0802	0.0095	ADAM metallopeptidase domain 12
171	PTPLAD2	401494	2.0788	0.0038	protein tyrosine phosphatase-like A domain containing 2
172	TBC1D19	55296	2.0787	0.0102	TBC1 domain family, member 19
173	ECE1	1889	2.0771	0.0333	endothelin converting enzyme 1
174	CSRP2	1466	2.0754	0.0015	cysteine and glycine-rich protein 2
175	NAMPT	10135	2.0753	0.0080	nicotinamide phosphoribosyltransferase
176	CDH13	1012	2.0749	0.0018	cadherin 13, H-cadherin (heart)
177	ZEB1	6935	2.0735	0.0181	zinc finger E-box binding homeobox 1
178	IL18R1	8809	2.0727	0.0015	interleukin 18 receptor 1
179	C18ORF25	147339	2.0721	0.0100	chromosome 18 open reading frame 25
180	PAFAH1B1	5048	2.0717	0.0386	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)
181	IL13RA2	3598	2.0692	0.0005	interleukin 13 receptor, alpha 2
182	AP4E1	23431	2.0674	0.0043	adaptor-related protein complex 4, epsilon 1 subunit
183	NDEL1	81565	2.0672	0.0095	nudE nuclear distribution E homolog (A. nidulans)-like 1
184	PDCL	5082	2.0671	0.0012	phosducin-like
185	MPP5	64398	2.0669	0.0067	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)
186	TIGD7	91151	2.0667	0.0020	tigger transposable element derived 7
187	ATP8B2	57198	2.0648	0.0033	ATPase, aminophospholipid transporter, class I, type 8B, member 2
188	CAMTA2	23125	2.0648	0.0049	calmodulin binding transcription activator 2
189	BEND6	221336	2.0610	0.0011	BEN domain containing 6
190	RAB34	83871	2.0606	0.0039	RAB34, member RAS oncogene family
191	C18ORF54	162681	2.0597	0.0149	chromosome 18 open reading frame 54
192	CDK14	5218	2.0595	0.0016	cyclin-dependent kinase 14
193	RGS20	8601	2.0590	0.0002	regulator of G-protein signaling 20
194	PRKAR2B	5577	2.0536	0.0011	protein kinase, cAMP-dependent, regulatory, type II, beta
195	TRAM1L1	133022	2.0506	0.0014	translocation associated membrane protein 1-like 1
196	NOG	9241	2.0456	0.0002	noggin
197	TANC2	26115	2.0447	0.0049	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
198	STK17A	9263	2.0445	0.0072	serine/threonine kinase 17a
199	ZC3H12C	85463	2.0435	0.0049	zinc finger CCCH-type containing 12C
200	SLC16A7	9194	2.0418	0.0006	solute carrier family 16, member 7 (monocarboxylic acid transporter 2)
201	CTSL1	1514	2.0397	0.0085	cathepsin L1
202	MAGEC2	51438	2.0392	0.0002	melanoma antigen family C, 2
203	MIPOL1	145282	2.0387	0.0014	mirror-image polydactyly 1
204	CC2D2A	57545	2.0354	0.0041	coiled-coil and C2 domain containing 2A
205	CXCR7	57007	2.0316	0.0001	chemokine (C-X-C motif) receptor 7
206	GLI3	2737	2.0279	0.0115	GLI family zinc finger 3
207	LAYN	143903	2.0268	0.0039	layilin
208	PRKCA	5578	2.0245	0.0007	protein kinase C, alpha
209	MAMDC2	256691	2.0228	0.0012	MAM domain containing 2
210	NAALAD2	10003	2.0228	0.0004	N-acetylated alpha-linked acidic dipeptidase 2
211	GPR37	2861	2.0222	0.0001	G protein-coupled receptor 37 (endothelin receptor type B-like)
212	DNAJC18	202052	2.0214	0.0042	DnaJ (Hsp40) homolog, subfamily C, member 18
213	PDPN	10630	2.0213	0.0032	podoplanin
214	BDNF	627	2.0207	0.0013	brain-derived neurotrophic factor
215	FJX1	24147	2.0203	0.0035	four jointed box 1 (Drosophila)
216	APBA1	320	2.0160	0.0032	amyloid beta (A4) precursor protein-binding, family A, member 1
217	SCG5	6447	2.0151	0.0003	secretogranin V (7B2 protein)
218	YIPF5	81555	2.0148	0.0516	Yip1 domain family, member 5
219	TMTC1	83857	2.0143	0.0013	transmembrane and tetratricopeptide repeat containing 1
220	ZNF404	342908	2.0141	0.0042	zinc finger protein 404
221	ITGA5	3678	2.0099	0.0341	integrin, alpha 5 (fibronectin receptor, alpha polypeptide)
222	S1PR1	1901	2.0075	0.0051	sphingosine-1-phosphate receptor 1
223	PBX3	5090	2.0065	0.0004	pre-B-cell leukemia homeobox 3
224	TTLL7	79739	2.0057	0.0027	tubulin tyrosine ligase-like family, member 7
225	COL12A1	1303	2.0036	0.0138	collagen, type XII, alpha 1
226	MGC4294	79160	2.0030	0.0046	uncharacterized MGC4294
227	FZD2	2535	1.9977	0.0041	frizzled family receptor 2
228	HHIP-AS1	646576	1.9973	0.0006	HHIP antisense RNA 1 (non-protein coding)
229	SERPINB2	5055	1.9946	0.0037	serpin peptidase inhibitor, clade B (ovalbumin), member 2
230	ADRB2	154	1.9940	0.0006	adrenoceptor beta 2, surface
231	SGCB	6443	1.9923	0.0100	sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)
232	BNC1	646	1.9911	0.0008	basonuclin 1
233	CEP128	145508	1.9881	0.0090	centrosomal protein 128kDa
234	RGS4	5999	1.9865	0.0153	regulator of G-protein signaling 4
235	COL4A4	1286	1.9838	0.0009	collagen, type IV, alpha 4
236	FKTN	2218	1.9837	0.0111	fukutin
237	ACTR10	55860	1.9826	0.0654	actin-related protein 10 homolog (S. cerevisiae)
238	SLC36A4	120103	1.9806	0.0017	solute carrier family 36 (proton/amino acid symporter), member 4
239	MT1M	4499	1.9804	0.0005	metallothionein 1M
240	CCDC88A	55704	1.9800	0.0112	coiled-coil domain containing 88A
241	NFIB	4781	1.9792	0.0064	nuclear factor I/B
242	CLIP4	79745	1.9788	0.0079	CAP-GLY domain containing linker protein family, member 4
243	APLN	8862	1.9779	0.0032	apelin
244	FAM69A	388650	1.9754	0.0033	family with sequence similarity 69, member A
245	NREP	9315	1.9753	0.0011	neuronal regeneration related protein homolog (rat)
246	SLC35G2	80723	1.9721	0.0024	solute carrier family 35, member G2
247	PTGR1	22949	1.9716	0.0025	prostaglandin reductase 1
248	WNT5B	81029	1.9690	0.0007	wingless-type MMTV integration site family, member 5B
249	PALLD	23022	1.9682	0.0181	palladin, cytoskeletal associated protein
250	IKBIP	121457	1.9679	0.0217	IKBKB interacting protein
251	CNTLN	54875	1.9654	0.0055	centlein, centrosomal protein
252	OLFML2A	169611	1.9650	0.0115	olfactomedin-like 2A
253	TMSB15B	286527	1.9632	0.0032	thymosin beta 15B
254	MPP4	58538	1.9632	0.0001	membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)
255	B3GNT9	84752	1.9623	0.0036	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
256	FGF1	2246	1.9594	0.0137	fibroblast growth factor 1 (acidic)
257	BPGM	669	1.9585	0.0023	2,3-bisphosphoglycerate mutase
258	DYNC2H1	79659	1.9568	0.0091	dynein, cytoplasmic 2, heavy chain 1
259	MDFIC	29969	1.9552	0.0051	MyoD family inhibitor domain containing
260	RAB23	51715	1.9545	0.0204	RAB23, member RAS oncogene family
261	PALM2	114299	1.9516	0.0003	paralemmin 2
262	CLPTM1L	81037	1.9493	0.0267	CLPTM1-like
263	CLGN	1047	1.9492	0.0008	calmegin
264	RFTN1	23180	1.9492	0.0075	raftlin, lipid raft linker 1
265	PAG1	55824	1.9473	0.0038	phosphoprotein associated with glycosphingolipid microdomains 1
266	C1S	716	1.9464	0.0250	complement component 1, s subcomponent
267	KCNK2	3776	1.9457	0.0019	potassium channel, subfamily K, member 2
268	TBC1D9	23158	1.9455	0.0090	TBC1 domain family, member 9 (with GRAM domain)
269	FAM225A	286333	1.9420	0.0008	family with sequence similarity 225, member A (non-protein coding)
270	C12ORF23	90488	1.9374	0.0400	chromosome 12 open reading frame 23
271	MOXD1	26002	1.9370	0.0073	monooxygenase, DBH-like 1
272	TMX3	54495	1.9357	0.0800	thioredoxin-related transmembrane protein 3
273	CNRIP1	25927	1.9319	0.0091	cannabinoid receptor interacting protein 1
274	GADD45B	4616	1.9289	0.0141	growth arrest and DNA-damage-inducible, beta
275	C10ORF55	414236	1.9277	0.0004	chromosome 10 open reading frame 55
276	MSRB3	253827	1.9276	0.0215	methionine sulfoxide reductase B3
277	MCC	4163	1.9250	0.0073	mutated in colorectal cancers
278	CEP170	9859	1.9249	0.0238	centrosomal protein 170kDa
279	PIGK	10026	1.9233	0.0764	phosphatidylinositol glycan anchor biosynthesis, class K
280	PPAP2B	8613	1.9231	0.0084	phosphatidic acid phosphatase type 2B
281	MME	4311	1.9230	0.0009	membrane metallo-endopeptidase
282	CDH2	1000	1.9218	0.0028	cadherin 2, type 1, N-cadherin (neuronal)
283	DSEL	92126	1.9168	0.0033	dermatan sulfate epimerase-like
284	EHD2	30846	1.9157	0.0715	EH-domain containing 2
285	LBH	81606	1.9120	0.0034	limb bud and heart development homolog (mouse)
286	LPAR1	1902	1.9097	0.0066	lysophosphatidic acid receptor 1
287	MTCH1	23787	1.9071	0.0056	mitochondrial carrier 1
288	COL5A1	1289	1.9069	0.0327	collagen, type V, alpha 1
289	LMNA	4000	1.9064	0.0369	lamin A/C
290	IL7R	3575	1.9059	0.0134	interleukin 7 receptor
291	XPR1	9213	1.9058	0.0065	xenotropic and polytropic retrovirus receptor 1
292	EXT1	2131	1.9028	0.0089	exostosin 1
293	CHST2	9435	1.8980	0.0007	carbohydrate (N-acetylglucosamine-6-O) sulfotransferase 2
294	TGFBI	7045	1.8948	0.0171	transforming growth factor, beta-induced, 68kDa
295	ZNF45	7596	1.8944	0.0398	zinc finger protein 45
296	TGM2	7052	1.8938	0.0141	transglutaminase 2 (C polypeptide, protein-glutamine-gamma-glutamyltransferase)
297	ZNF788	388507	1.8929	0.0003	zinc finger family member 788
298	CYP27C1	339761	1.8885	0.0007	cytochrome P450, family 27, subfamily C, polypeptide 1
299	ZFPM2	23414	1.8876	0.0057	zinc finger protein, multitype 2
300	ZCCHC5	203430	1.8873	0.0010	zinc finger, CCHC domain containing 5
301	HDX	139324	1.8864	0.0007	highly divergent homeobox
302	MEIS2	4212	1.8859	0.0032	Meis homeobox 2
303	VLDLR	7436	1.8857	0.0011	very low density lipoprotein receptor
304	LUM	4060	1.8828	0.0153	lumican
305	PGBD1	84547	1.8824	0.0021	piggyBac transposable element derived 1
306	MBOAT2	129642	1.8809	0.0013	membrane bound O-acyltransferase domain containing 2
307	NPLOC4	55666	1.8780	0.0237	nuclear protein localization 4 homolog (S. cerevisiae)
308	LOC441601	441601	1.8777	0.0009	septin 7 pseudogene
309	AKR1B1	231	1.8774	0.0047	aldo-keto reductase family 1, member B1 (aldose reductase)
310	LRRC8C	84230	1.8759	0.0127	leucine rich repeat containing 8 family, member C
311	BCAT1	586	1.8718	0.0031	branched chain amino-acid transaminase 1, cytosolic
312	IER5	51278	1.8710	0.0071	immediate early response 5
313	CALU	813	1.8699	0.0354	calumenin
314	GLIS3	169792	1.8687	0.0048	GLIS family zinc finger 3
315	ZNF75A	7627	1.8681	0.0072	zinc finger protein 75a
316	ZFP82	284406	1.8650	0.0055	zinc finger protein 82 homolog (mouse)
317	UAP1	6675	1.8648	0.0174	UDP-N-acteylglucosamine pyrophosphorylase 1
318	DLC1	10395	1.8631	0.0134	deleted in liver cancer 1
319	SEC31A	22872	1.8606	0.0377	SEC31 homolog A (S. cerevisiae)
320	ANGPTL4	51129	1.8594	0.0123	angiopoietin-like 4
321	LACTB	114294	1.8577	0.0323	lactamase, beta
322	NID2	22795	1.8540	0.0106	nidogen 2 (osteonidogen)
323	GBP1	2633	1.8525	0.0301	guanylate binding protein 1, interferon-inducible
324	ABCC9	10060	1.8472	0.0089	ATP-binding cassette, sub-family C (CFTR/MRP), member 9
325	HCFC2	29915	1.8465	0.0431	host cell factor C2
326	C7ORF10	79783	1.8443	0.0012	chromosome 7 open reading frame 10
327	BMP2	650	1.8443	0.0029	bone morphogenetic protein 2
328	SNX24	28966	1.8427	0.0010	sorting nexin 24
329	C1ORF110	339512	1.8418	0.0001	chromosome 1 open reading frame 110
330	MEIS3P1	4213	1.8393	1.0000	Meis homeobox 3 pseudogene 1
331	MSN	4478	1.8374	0.0418	moesin
332	SNX29	92017	1.8344	0.0102	sorting nexin 29
333	RNF145	153830	1.8300	0.0014	ring finger protein 145
334	ARMC9	80210	1.8298	0.0020	armadillo repeat containing 9
335	NRG1	3084	1.8294	0.0102	neuregulin 1
336	ETS1	2113	1.8293	0.0145	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)
337	TIMP2	7077	1.8285	0.0430	TIMP metallopeptidase inhibitor 2
338	HECTD2	143279	1.8279	0.0170	HECT domain containing E3 ubiquitin protein ligase 2
339	TGFB2	7042	1.8276	0.0113	transforming growth factor, beta 2
340	SLC6A15	55117	1.8272	0.0081	solute carrier family 6 (neutral amino acid transporter), member 15
341	IL1R1	3554	1.8269	0.0159	interleukin 1 receptor, type I
342	CTSO	1519	1.8252	0.0512	cathepsin O
343	NUAK1	9891	1.8242	0.0115	NUAK family, SNF1-like kinase, 1
344	TTC23	64927	1.8222	0.0023	tetratricopeptide repeat domain 23
345	FAM218A	152756	1.8215	0.0009	family with sequence similarity 218, member A
346	NDST1	3340	1.8185	0.0246	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
347	SLIT2	9353	1.8169	0.0110	slit homolog 2 (Drosophila)
348	DCAF4L2	138009	1.8148	0.0012	DDB1 and CUL4 associated factor 4-like 2
349	EMP3	2014	1.8142	0.0443	epithelial membrane protein 3
350	LMCD1	29995	1.8124	0.0079	LIM and cysteine-rich domains 1
351	NRK	203447	1.8120	0.0006	Nik related kinase
352	RNF24	11237	1.8077	0.0054	ring finger protein 24
353	C15ORF54	400360	1.8058	0.0013	chromosome 15 open reading frame 54
354	ZNF594	84622	1.8055	0.0123	zinc finger protein 594
355	ATRN	8455	1.8027	0.0161	attractin
356	HOMER2	9455	1.8012	0.0003	homer homolog 2 (Drosophila)
357	TRPC4	7223	1.8008	0.0056	transient receptor potential cation channel, subfamily C, member 4
358	HAS2	3037	1.7959	0.0046	hyaluronan synthase 2
359	GNB5	10681	1.7958	0.0013	guanine nucleotide binding protein (G protein), beta 5
360	TMEM74	157753	1.7946	0.0022	transmembrane protein 74
361	C1R	715	1.7941	0.0305	complement component 1, r subcomponent
362	AASS	10157	1.7929	0.0039	aminoadipate-semialdehyde synthase
363	GPR176	11245	1.7925	0.0035	G protein-coupled receptor 176
364	CRISPLD1	83690	1.7924	0.0031	cysteine-rich secretory protein LCCL domain containing 1
365	GNG12	55970	1.7895	0.0224	guanine nucleotide binding protein (G protein), gamma 12
366	C7ORF60	154743	1.7885	0.0501	chromosome 7 open reading frame 60
367	ZC2HC1A	51101	1.7873	0.0105	zinc finger, C2HC-type containing 1A
368	POSTN	10631	1.7869	0.0124	periostin, osteoblast specific factor
369	CAV2	858	1.7865	0.0233	caveolin 2
370	CTGF	1490	1.7856	0.0186	connective tissue growth factor
371	WDR7	23335	1.7841	0.0272	WD repeat domain 7
372	PARP2	10038	1.7785	0.0506	poly (ADP-ribose) polymerase 2
373	NCAM1	4684	1.7777	0.0209	neural cell adhesion molecule 1
374	HHIPL2	79802	1.7776	0.0008	HHIP-like 2
