Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
136	INTU	27152	0.5363	0.0014	inturned planar cell polarity effector homolog (Drosophila)
137	PCDH18	54510	0.5360	0.0075	protocadherin 18
138	DZIP1	22873	0.5354	0.0038	DAZ interacting protein 1
139	DDR2	4921	0.5346	0.0104	discoidin domain receptor tyrosine kinase 2
140	DOPEY1	23033	0.5340	0.0079	dopey family member 1
141	MAPK10	5602	0.5331	0.0067	mitogen-activated protein kinase 10
142	TNKS	8658	0.5323	0.0102	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase
143	ZNF532	55205	0.5321	0.0009	zinc finger protein 532
144	SPATA18	132671	0.5320	0.0016	spermatogenesis associated 18
145	OPHN1	4983	0.5318	1.0000	oligophrenin 1
146	HCFC2	29915	0.5311	0.0159	host cell factor C2
147	WBP4	11193	0.5309	0.0105	WW domain binding protein 4 (formin binding protein 21)
148	SYTL2	54843	0.5300	0.0018	synaptotagmin-like 2
149	PAPSS1	9061	0.5291	0.0023	3'-phosphoadenosine 5'-phosphosulfate synthase 1
150	PTPN13	5783	0.5283	0.0022	protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)
151	DMD	1756	0.5283	0.0015	dystrophin
152	OSBPL3	26031	0.5280	0.0018	oxysterol binding protein-like 3
153	SNX7	51375	0.5274	0.0060	sorting nexin 7
154	ZMYM4	9202	0.5271	0.0384	zinc finger, MYM-type 4
155	FSTL1	11167	0.5271	0.0210	follistatin-like 1
156	PROM1	8842	0.5266	0.0004	prominin 1
157	MNS1	55329	0.5263	0.0022	meiosis-specific nuclear structural 1
158	MED1	5469	0.5263	0.0146	mediator complex subunit 1
159	TRPS1	7227	0.5260	0.0006	trichorhinophalangeal syndrome I
160	SGCB	6443	0.5260	0.0063	sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)
161	PRTFDC1	56952	0.5260	0.0027	phosphoribosyl transferase domain containing 1
162	SATB1	6304	0.5257	0.0031	SATB homeobox 1
163	ZNF260	339324	0.5254	0.0916	zinc finger protein 260
164	DST	667	0.5251	0.0123	dystonin
165	TRAK2	66008	0.5251	0.0050	trafficking protein, kinesin binding 2
166	MEIS1	4211	0.5251	0.0009	Meis homeobox 1
167	ZDHHC13	54503	0.5249	0.0024	zinc finger, DHHC-type containing 13
168	NFIA	4774	0.5240	0.0052	nuclear factor I/A
169	DDHD2	23259	0.5233	0.0117	DDHD domain containing 2
170	PDE5A	8654	0.5231	0.0098	phosphodiesterase 5A, cGMP-specific
171	RBM43	375287	0.5226	0.0047	RNA binding motif protein 43
172	RFTN2	130132	0.5226	0.0068	raftlin family member 2
173	DZIP3	9666	0.5220	0.0118	DAZ interacting protein 3, zinc finger
174	CRNDE	643911	0.5219	0.0009	colorectal neoplasia differentially expressed (non-protein coding)
175	PPP2R3A	5523	0.5214	0.0068	protein phosphatase 2, regulatory subunit B'', alpha
176	TMEM237	65062	0.5211	0.0111	transmembrane protein 237
177	ZBTB41	360023	0.5203	0.0591	zinc finger and BTB domain containing 41
178	TTBK2	146057	0.5203	0.0030	tau tubulin kinase 2
179	MEF2C	4208	0.5200	0.0060	myocyte enhancer factor 2C
180	DUSP19	142679	0.5197	0.0013	dual specificity phosphatase 19
181	EPS15	2060	0.5191	0.0707	epidermal growth factor receptor pathway substrate 15
182	PIGK	10026	0.5189	0.0539	phosphatidylinositol glycan anchor biosynthesis, class K
183	BBS7	55212	0.5186	0.0197	Bardet-Biedl syndrome 7
184	MYEF2	50804	0.5186	0.0024	myelin expression factor 2
185	BACE2	25825	0.5183	0.0009	beta-site APP-cleaving enzyme 2
186	ZC3H6	376940	0.5180	0.0303	zinc finger CCCH-type containing 6
187	KIF27	55582	0.5176	1.0000	kinesin family member 27
188	LIMCH1	22998	0.5171	0.0039	LIM and calponin homology domains 1
189	TBL1XR1	79718	0.5169	0.0105	transducin (beta)-like 1 X-linked receptor 1
190	SCRN1	9805	0.5166	0.0016	secernin 1
191	PHIP	55023	0.5160	0.0537	pleckstrin homology domain interacting protein
192	LPP	4026	0.5157	0.0120	LIM domain containing preferred translocation partner in lipoma
193	FAM179B	23116	0.5154	0.0639	family with sequence similarity 179, member B
194	NEGR1	257194	0.5151	0.0027	neuronal growth regulator 1
195	FAM208A	23272	0.5151	0.0583	family with sequence similarity 208, member A
196	CYBRD1	79901	0.5149	0.0170	cytochrome b reductase 1
197	TMEM47	83604	0.5140	0.0121	transmembrane protein 47
198	UTRN	7402	0.5140	0.0086	utrophin
199	PLK2	10769	0.5134	0.0019	polo-like kinase 2
200	GPBP1	65056	0.5131	0.0590	GC-rich promoter binding protein 1
201	PAN3	255967	0.5129	0.0358	PAN3 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)
202	KIAA0240	23506	0.5129	0.0447	KIAA0240
203	SMCHD1	23347	0.5114	0.0433	structural maintenance of chromosomes flexible hinge domain containing 1
204	PNISR	25957	0.5111	0.0469	PNN-interacting serine/arginine-rich protein
205	C20ORF194	25943	0.5111	0.0193	chromosome 20 open reading frame 194
206	C5ORF42	65250	0.5109	0.0115	chromosome 5 open reading frame 42
207	FAM13A	10144	0.5109	0.0016	family with sequence similarity 13, member A
208	PDGFRA	5156	0.5106	0.0139	platelet-derived growth factor receptor, alpha polypeptide
209	MAP9	79884	0.5103	0.0022	microtubule-associated protein 9
210	RABGAP1	23637	0.5103	0.0388	RAB GTPase activating protein 1
211	C17ORF85	55421	0.5100	0.0078	chromosome 17 open reading frame 85
212	NF1	4763	0.5097	0.0181	neurofibromin 1
213	FILIP1L	11259	0.5097	0.0109	filamin A interacting protein 1-like
214	KIAA1841	84542	0.5091	0.0065	KIAA1841
215	THADA	63892	0.5086	0.0043	thyroid adenoma associated
216	FAM172A	83989	0.5083	0.0237	family with sequence similarity 172, member A
217	IFT81	28981	0.5083	0.0110	intraflagellar transport 81 homolog (Chlamydomonas)
218	AZI2	64343	0.5071	0.0451	5-azacytidine induced 2
219	UBR5	51366	0.5069	0.0594	ubiquitin protein ligase E3 component n-recognin 5
220	QSER1	79832	0.5063	0.0079	glutamine and serine rich 1
221	BPTF	2186	0.5046	0.0482	bromodomain PHD finger transcription factor
222	GABPB2	126626	0.5041	1.0000	GA binding protein transcription factor, beta subunit 2
223	SSPN	8082	0.5037	0.0175	sarcospan
224	NEXN	91624	0.5034	0.0103	nexilin (F actin binding protein)
225	YAP1	10413	0.5031	0.0055	Yes-associated protein 1
226	BICC1	80114	0.5029	0.0013	bicaudal C homolog 1 (Drosophila)
227	FTO	79068	0.5029	0.0168	fat mass and obesity associated
228	ENPP5	59084	0.5023	0.0023	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)
229	HDGFRP3	50810	0.5023	0.0051	hepatoma-derived growth factor, related protein 3
230	TBC1D19	55296	0.5014	0.0133	TBC1 domain family, member 19
231	TP53BP1	7158	0.5000	0.0029	tumor protein p53 binding protein 1
232	TAOK1	57551	0.5000	0.0251	TAO kinase 1
233	ENDOD1	23052	0.4997	0.0017	endonuclease domain containing 1
234	TTC37	9652	0.4989	0.0842	tetratricopeptide repeat domain 37
235	CBX5	23468	0.4989	0.0078	chromobox homolog 5
236	CEP112	201134	0.4989	0.0029	centrosomal protein 112kDa
237	NFAT5	10725	0.4983	0.0288	nuclear factor of activated T-cells 5, tonicity-responsive
238	MATR3	9782	0.4974	0.1051	matrin 3
239	KIAA0430	9665	0.4974	0.0556	KIAA0430
240	WHSC1L1	54904	0.4963	0.0102	Wolf-Hirschhorn syndrome candidate 1-like 1
241	SMAD2	4087	0.4960	0.0463	SMAD family member 2
242	STXBP4	252983	0.4960	0.0039	syntaxin binding protein 4
243	DYNC2LI1	51626	0.4957	0.0316	dynein, cytoplasmic 2, light intermediate chain 1
244	CCDC41	51134	0.4957	0.0260	coiled-coil domain containing 41
245	OXCT1	5019	0.4957	0.0032	3-oxoacid CoA transferase 1
246	ANKMY2	57037	0.4951	0.0178	ankyrin repeat and MYND domain containing 2
247	MBD5	55777	0.4951	0.0119	methyl-CpG binding domain protein 5
248	ELF1	1997	0.4951	0.0357	E74-like factor 1 (ets domain transcription factor)
249	HEPH	9843	0.4949	0.0044	hephaestin
250	ZBTB20	26137	0.4943	0.0355	zinc finger and BTB domain containing 20
251	TMEM123	114908	0.4937	0.0310	transmembrane protein 123
252	INPP4B	8821	0.4934	0.0008	inositol polyphosphate-4-phosphatase, type II, 105kDa
253	HMCN1	83872	0.4934	0.0038	hemicentin 1
254	YTHDC2	64848	0.4934	0.0495	YTH domain containing 2
255	GPX8	493869	0.4934	0.0166	glutathione peroxidase 8 (putative)
256	DPY19L3	147991	0.4933	0.0260	dpy-19-like 3 (C. elegans)
257	SMAD1	4086	0.4931	0.0008	SMAD family member 1
258	PLCL1	5334	0.4923	0.0014	phospholipase C-like 1
259	ATL1	51062	0.4923	0.0048	atlastin GTPase 1
260	PKD2	5311	0.4917	0.0382	polycystic kidney disease 2 (autosomal dominant)
261	METTL14	57721	0.4911	0.0503	methyltransferase like 14
262	PPAP2A	8611	0.4900	0.0114	phosphatidic acid phosphatase type 2A
263	PCM1	5108	0.4900	0.0440	pericentriolar material 1
264	PABPC4L	132430	0.4900	0.0015	poly(A) binding protein, cytoplasmic 4-like
265	STON1	11037	0.4900	0.0167	stonin 1
266	MARK1	4139	0.4897	0.0028	MAP/microtubule affinity-regulating kinase 1
267	DHX40	79665	0.4894	0.0307	DEAH (Asp-Glu-Ala-His) box polypeptide 40
268	TMEM45A	55076	0.4891	0.0093	transmembrane protein 45A
269	CEP290	80184	0.4889	0.0200	centrosomal protein 290kDa
270	GLRB	2743	0.4889	0.0060	glycine receptor, beta
271	TASP1	55617	0.4886	0.0051	taspase, threonine aspartase, 1
272	IFT52	51098	0.4883	0.0077	intraflagellar transport 52 homolog (Chlamydomonas)
273	EOGT	285203	0.4880	0.0235	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase
274	LOC100127983	100127983	0.4880	0.0010	uncharacterized LOC100127983
275	NSRP1	84081	0.4877	0.0373	nuclear speckle splicing regulatory protein 1
276	BBS2	583	0.4874	0.0528	Bardet-Biedl syndrome 2
277	POC1B	282809	0.4874	0.0271	POC1 centriolar protein homolog B (Chlamydomonas)
278	CSGALNACT1	55790	0.4871	0.0019	chondroitin sulfate N-acetylgalactosaminyltransferase 1
279	LUM	4060	0.4871	0.0143	lumican
280	C14ORF101	54916	0.4869	0.0191	chromosome 14 open reading frame 101
281	GUCY1A3	2982	0.4869	0.0067	guanylate cyclase 1, soluble, alpha 3
282	CSTF3	1479	0.4866	0.0161	cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa
283	ITPR1	3708	0.4863	0.0044	inositol 1,4,5-trisphosphate receptor, type 1
284	ZNF280D	54816	0.4860	0.0689	zinc finger protein 280D
285	SLC37A3	84255	0.4846	0.0030	solute carrier family 37 (glycerol-3-phosphate transporter), member 3
286	TMEM67	91147	0.4843	0.0100	transmembrane protein 67
287	CEP350	9857	0.4837	0.0592	centrosomal protein 350kDa
288	EPB41L4A	64097	0.4837	0.0037	erythrocyte membrane protein band 4.1 like 4A
289	CEP95	90799	0.4829	0.0508	centrosomal protein 95kDa
290	MTUS1	57509	0.4826	0.0053	microtubule associated tumor suppressor 1
291	C7ORF63	79846	0.4823	0.0064	chromosome 7 open reading frame 63
292	TSC22D1	8848	0.4817	0.0036	TSC22 domain family, member 1
293	TANC1	85461	0.4817	0.0104	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1
294	ATXN3	4287	0.4817	0.0110	ataxin 3
295	ANGPT1	284	0.4811	0.0088	angiopoietin 1
296	USP53	54532	0.4809	0.0252	ubiquitin specific peptidase 53
297	GK5	256356	0.4809	0.0088	glycerol kinase 5 (putative)
298	ANKRD36B	57730	0.4806	1.0000	ankyrin repeat domain 36B
299	ALS2CR8	79800	0.4806	0.0244	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8
300	USP33	23032	0.4803	0.0827	ubiquitin specific peptidase 33
301	FXR1	8087	0.4800	0.0165	fragile X mental retardation, autosomal homolog 1
302	CTTNBP2NL	55917	0.4797	0.0200	CTTNBP2 N-terminal like
303	ASH1L	55870	0.4797	0.0358	ash1 (absent, small, or homeotic)-like (Drosophila)
304	C8ORF37	157657	0.4792	0.0026	chromosome 8 open reading frame 37
305	EFCAB7	84455	0.4791	0.0596	EF-hand calcium binding domain 7
306	ZMYM2	7750	0.4791	0.0686	zinc finger, MYM-type 2
307	C6ORF170	221322	0.4789	0.0188	chromosome 6 open reading frame 170
308	SPAG16	79582	0.4786	0.0067	sperm associated antigen 16
309	CASD1	64921	0.4786	0.0688	CAS1 domain containing 1
310	ZC3H11A	9877	0.4783	0.0317	zinc finger CCCH-type containing 11A
311	MKL2	57496	0.4783	0.0191	MKL/myocardin-like 2
312	RBFOX2	23543	0.4777	0.0106	RNA binding protein, fox-1 homolog (C. elegans) 2
313	ZNF25	219749	0.4777	0.0639	zinc finger protein 25
314	APPBP2	10513	0.4777	0.1036	amyloid beta precursor protein (cytoplasmic tail) binding protein 2
315	TROVE2	6738	0.4774	0.0191	TROVE domain family, member 2
316	MDM4	4194	0.4774	0.0180	Mdm4 p53 binding protein homolog (mouse)
317	IPO11	51194	0.4769	0.0360	importin 11
318	TBC1D5	9779	0.4757	0.0124	TBC1 domain family, member 5
319	GRAMD3	65983	0.4751	0.0067	GRAM domain containing 3
320	PRELP	5549	0.4751	0.0573	proline/arginine-rich end leucine-rich repeat protein
321	DYNC1LI2	1783	0.4749	0.0271	dynein, cytoplasmic 1, light intermediate chain 2
322	RNF180	285671	0.4746	0.0040	ring finger protein 180
323	CLUAP1	23059	0.4743	0.0088	clusterin associated protein 1
324	PPP1CB	5500	0.4740	0.0597	protein phosphatase 1, catalytic subunit, beta isozyme
325	PCMTD1	115294	0.4740	0.0896	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
326	CETN2	1069	0.4737	0.0323	centrin, EF-hand protein, 2
327	UBXN4	23190	0.4731	0.0790	UBX domain protein 4
328	MCTP2	55784	0.4721	0.0018	multiple C2 domains, transmembrane 2
329	MAP4K3	8491	0.4720	0.0939	mitogen-activated protein kinase kinase kinase kinase 3
330	PUM2	23369	0.4717	0.1214	pumilio homolog 2 (Drosophila)
331	SPRY1	10252	0.4717	0.0038	sprouty homolog 1, antagonist of FGF signaling (Drosophila)
332	WNT5A	7474	0.4714	0.0028	wingless-type MMTV integration site family, member 5A
333	SUV420H1	51111	0.4714	0.0422	suppressor of variegation 4-20 homolog 1 (Drosophila)
334	NKTR	4820	0.4711	0.0517	natural killer-tumor recognition sequence
335	ZNF84	7637	0.4709	0.0556	zinc finger protein 84
336	TRAF3IP1	26146	0.4709	0.0023	TNF receptor-associated factor 3 interacting protein 1
337	MAML2	84441	0.4706	0.0064	mastermind-like 2 (Drosophila)
338	NBR1	4077	0.4706	0.0640	neighbor of BRCA1 gene 1
339	C4ORF33	132321	0.4706	0.0107	chromosome 4 open reading frame 33
340	FAM175A	84142	0.4703	0.0326	family with sequence similarity 175, member A
341	BTBD3	22903	0.4703	0.0092	BTB (POZ) domain containing 3
342	TSGA10	80705	0.4700	0.0048	testis specific, 10
343	MARCH7	64844	0.4700	0.1557	membrane-associated ring finger (C3HC4) 7, E3 ubiquitin protein ligase
344	SPATS2	65244	0.4697	0.0030	spermatogenesis associated, serine-rich 2
345	LTBP1	4052	0.4694	0.0086	latent transforming growth factor beta binding protein 1
346	ZNF230	7773	0.4691	0.0050	zinc finger protein 230
347	TPR	7175	0.4689	0.0530	translocated promoter region, nuclear basket protein
348	PAM	5066	0.4689	0.0477	peptidylglycine alpha-amidating monooxygenase
349	FAM126B	285172	0.4689	0.0603	family with sequence similarity 126, member B
350	NIPBL	25836	0.4689	0.1011	Nipped-B homolog (Drosophila)
351	VPS13B	157680	0.4689	0.0365	vacuolar protein sorting 13 homolog B (yeast)
352	POF1B	79983	0.4686	0.0026	premature ovarian failure, 1B
353	MIB1	57534	0.4686	0.1040	mindbomb E3 ubiquitin protein ligase 1
354	CEP68	23177	0.4686	0.0302	centrosomal protein 68kDa
355	GOPC	57120	0.4683	0.0555	golgi-associated PDZ and coiled-coil motif containing
356	ATF2	1386	0.4680	0.0178	activating transcription factor 2
357	C2ORF27A	29798	0.4671	1.0000	chromosome 2 open reading frame 27A
358	METTL4	64863	0.4669	0.0190	methyltransferase like 4
359	MAP4K5	11183	0.4669	0.0895	mitogen-activated protein kinase kinase kinase kinase 5
360	HMGN5	79366	0.4663	0.0081	high mobility group nucleosome binding domain 5
361	C11ORF74	119710	0.4663	0.0149	chromosome 11 open reading frame 74
362	FAM161A	84140	0.4660	0.0204	family with sequence similarity 161, member A
363	PAFAH1B1	5048	0.4660	0.0747	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)
364	MIR100HG	399959	0.4660	0.0131	mir-100-let-7a-2 cluster host gene (non-protein coding)
365	UBA3	9039	0.4657	0.1399	ubiquitin-like modifier activating enzyme 3
366	RFX3	5991	0.4654	0.0079	regulatory factor X, 3 (influences HLA class II expression)
367	PRKD1	5587	0.4654	0.0177	protein kinase D1
368	APPL2	55198	0.4654	0.0163	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2
369	USP46	64854	0.4651	0.0186	ubiquitin specific peptidase 46
370	PHKB	5257	0.4651	0.0746	phosphorylase kinase, beta
371	UFC1	51506	0.4651	0.0395	ubiquitin-fold modifier conjugating enzyme 1
